Time,NodeId,Delay
6.30153,36,0.291636
6.30156,403,0.278998
6.30172,36,1.13122
6.30196,36,0.401919
6.30219,36,0.404817
6.30227,402,0.0907029
6.30257,406,0.347295
6.3031,36,1.13856
6.30315,403,0.280581
6.30315,408,0.0760491
6.30341,36,0.403216
6.30384,36,0.92199
6.30391,36,0.406535
6.30398,405,0.181829
6.30427,36,0.294378
6.3044,36,1.1339
6.30464,36,1.16197
6.30467,408,0.0775653
6.30473,403,0.281011
6.30482,402,0.0907029
6.30499,36,0.4048
6.30566,406,0.347295
6.30573,36,0.402631
6.30627,36,1.01532
6.30628,36,1.13578
6.30631,403,0.281011
6.30632,408,0.0760491
6.30657,36,0.406384
6.30663,405,0.184477
6.30672,401,0.275455
6.30701,36,0.925158
6.30716,402,0.0930454
6.30744,36,0.297546
6.30777,36,0.404666
6.30784,408,0.0775653
6.3079,403,0.282595
6.30816,36,0.407968
6.3085,36,1.13799
6.30902,401,0.277756
6.30918,36,0.299286
6.30943,36,1.01848
6.30948,403,0.282595
6.30949,408,0.0760491
6.30951,405,0.181829
6.30959,36,0.396945
6.30961,36,0.927505
6.30971,402,0.092812
6.31005,36,0.31785
6.31017,36,1.15644
6.31062,36,1.14012
6.311,408,0.0775653
6.31106,403,0.284179
6.3112,36,0.398554
6.31132,36,0.319129
6.31176,36,0.301864
6.31205,402,0.0951546
6.31216,405,0.184477
6.31227,36,0.930163
6.3126,36,1.01532
6.31265,403,0.283999
6.31265,408,0.0760491
6.31281,36,0.392528
6.31291,36,0.320568
6.3133,36,1.1428
6.31417,408,0.0775653
6.31423,403,0.285583
6.31428,36,0.304386
6.3146,402,0.0948733
6.31471,36,0.322372
6.31484,36,0.394563
6.31504,405,0.181829
6.31527,36,1.14477
6.3157,36,1.15091
6.31577,36,1.01848
6.31582,403,0.285762
6.31582,408,0.0760491
6.31608,36,0.32359
6.31645,36,0.390271
6.31653,406,0.358164
6.31683,36,0.306936
6.31694,402,0.0972159
6.31733,408,0.0775653
6.3174,403,0.287346
6.3174,36,1.1469
6.31766,36,0.325174
6.31769,405,0.184477
6.31782,401,0.283463
6.31893,36,0.901572
6.31898,403,0.287243
6.31899,408,0.0760491
6.31924,36,0.326613
6.31949,402,0.0971862
6.31953,36,1.14903
6.31962,406,0.358423
6.31968,36,0.309784
6.32012,401,0.285764
6.32025,36,0.394076
6.3205,408,0.0775653
6.32057,403,0.288827
6.32057,405,0.181829
6.32083,36,0.328197
6.32123,36,1.15644
6.32184,402,0.0995287
6.32186,36,0.391867
6.32193,36,0.312036
6.3221,36,0.904738
6.32215,403,0.28893
6.32215,408,0.0760491
6.32241,36,0.326468
6.32322,405,0.184477
6.32326,401,0.280988
6.32347,36,0.393476
6.32367,408,0.0775653
6.32374,403,0.290514
6.32375,36,0.900056
6.32399,36,0.327907
6.32439,402,0.0998396
6.32448,36,0.314586
6.32508,36,0.387451
6.32532,408,0.0760491
6.32532,403,0.290369
6.32555,36,0.901857
6.32558,36,0.329491
6.3261,405,0.181829
6.32669,36,0.381426
6.32673,402,0.102182
6.32676,36,1.15091
6.32683,408,0.0775653
6.3269,403,0.291953
6.32703,36,0.317136
6.32746,36,0.331229
6.3283,36,0.383035
6.32843,36,0.898405
6.32849,408,0.0760491
6.32849,403,0.291953
6.32875,36,0.332513
6.32875,405,0.184477
6.32881,400,0.538173
6.32928,402,0.102025
6.32958,36,0.319686
6.32991,36,0.375101
6.33,408,0.0775653
6.33007,403,0.293537
6.33033,36,0.333952
6.33072,406,0.366485
6.33152,36,0.37671
6.3316,36,0.895239
6.33162,402,0.104368
6.33163,405,0.184477
6.33165,408,0.0760491
6.33165,403,0.293537
6.33191,36,0.335536
6.33229,36,1.15644
6.33236,36,0.322469
6.33313,36,0.370684
6.33317,408,0.0775653
6.33324,403,0.29512
6.3335,36,0.336975
6.33405,401,0.291786
6.33417,402,0.103645
6.33428,405,0.187124
6.33474,36,0.372293
6.33477,36,0.898405
6.33482,408,0.0760491
6.33482,403,0.29512
6.33491,36,0.325019
6.33535,36,0.338823
6.33633,408,0.0775653
6.33634,36,0.366268
6.33641,403,0.296704
6.33651,402,0.105987
6.33667,36,0.339998
6.33716,405,0.186861
6.33719,401,0.284383
6.33746,36,0.327569
6.33782,36,1.15091
6.33793,36,0.794161
6.33795,36,0.367877
6.33798,408,0.0775653
6.33799,403,0.296409
6.33825,36,0.341581
6.33906,402,0.1064
6.33949,401,0.286684
6.3395,408,0.0790814
6.33956,36,0.367577
6.33957,403,0.296704
6.33981,405,0.189508
6.34001,36,0.330119
6.34052,36,0.343712
6.3411,36,0.797328
6.34115,408,0.0789304
6.34116,403,0.298288
6.34117,36,0.369186
6.34141,402,0.108743
6.34185,36,0.345039
6.34267,408,0.0804465
6.34269,405,0.187359
6.34274,403,0.298288
6.34303,36,0.333136
6.34335,36,1.15644
6.34346,36,0.346504
6.34396,402,0.108276
6.34427,36,0.794161
6.34432,408,0.0792157
6.34432,403,0.299872
6.34502,36,0.348062
6.34534,405,0.190007
6.34558,36,0.335686
6.34583,408,0.0807319
6.34591,403,0.299872
6.3463,402,0.110619
6.3466,36,0.349501
6.34743,36,0.797328
6.34748,408,0.0792157
6.34749,403,0.301456
6.34819,36,0.351084
6.34822,405,0.187359
6.34855,401,0.291703
6.34862,36,0.338727
6.34885,402,0.110403
6.34888,36,1.15091
6.349,408,0.0807319
6.34908,403,0.301456
6.34934,36,0.96131
6.34958,36,0.371871
6.34977,36,0.352527
6.35014,407,0.0994238
6.3506,36,0.794161
6.35065,408,0.0792157
6.35066,403,0.30304
6.35087,405,0.190007
6.35091,36,0.301949
6.35119,36,0.37348
6.35119,402,0.112746
6.35135,36,0.354107
6.35137,400,0.538769
6.3521,407,0.10138
6.35217,408,0.0807319
6.35217,36,0.964143
6.35224,403,0.30278
6.3528,36,0.367455
6.35294,36,0.355546
6.35346,36,0.304499
6.35374,402,0.112961
6.35375,405,0.187359
6.35377,36,0.797328
6.35382,408,0.0792157
6.35383,403,0.304364
6.35423,407,0.101494
6.35441,36,0.369064
6.35441,36,1.15644
6.35452,36,0.35713
6.35501,36,2.11027
6.35533,408,0.0807319
6.35541,403,0.304623
6.35602,36,0.36113
6.35608,402,0.115304
6.35611,36,0.358569
6.35619,407,0.10345
6.3564,405,0.190007
6.35654,36,0.307576
6.35693,36,0.794161
6.35698,408,0.0792157
6.357,403,0.306207
6.35763,36,0.362739
6.35769,36,0.360152
6.35812,36,2.11339
6.35831,407,0.103255
6.3585,408,0.0807319
6.35858,403,0.306207
6.35863,402,0.11507
6.35903,36,0.310065
6.35924,36,0.358447
6.35928,405,0.187359
6.35946,36,0.36178
6.35994,36,1.15644
6.3601,36,0.797328
6.36015,408,0.0792157
6.36016,403,0.307791
6.36027,407,0.105211
6.36084,36,0.360056
6.36086,36,0.36303
6.36098,402,0.117413
6.36158,36,0.312615
6.36167,408,0.0807319
6.36175,403,0.307791
6.36193,405,0.190007
6.3624,407,0.105211
6.36244,36,0.364614
6.36327,36,0.797328
6.36332,408,0.0792157
6.36333,403,0.309375
6.36353,402,0.117161
6.36376,36,0.975472
6.36394,36,0.357429
6.3642,36,0.366223
6.36436,407,0.107167
6.36481,405,0.187359
6.36483,36,0.315865
6.36483,408,0.0807319
6.36491,403,0.309375
6.36547,36,1.16197
6.36555,36,0.359038
6.36561,36,0.367637
6.36587,402,0.119504
6.36643,36,0.800495
6.36648,408,0.0792157
6.36648,407,0.106972
6.3665,403,0.310959
6.3666,36,0.978305
6.36716,36,0.354921
6.36719,36,0.369075
6.36746,405,0.190007
6.36767,36,0.318702
6.368,408,0.0807319
6.36808,403,0.310293
6.36836,36,1.15379
6.36842,402,0.119755
6.36844,407,0.108928
6.36898,36,0.349108
6.36943,36,2.12469
6.3696,36,0.797328
6.36965,408,0.0792157
6.36967,403,0.311876
6.37016,36,0.321199
6.37034,405,0.187359
6.37057,407,0.108493
6.37097,402,0.122305
6.37117,408,0.0807319
6.37125,403,0.312542
6.3715,36,1.15694
6.37253,407,0.110449
6.37266,36,0.352785
6.37271,36,0.323749
6.37277,36,0.800495
6.37282,408,0.0792157
6.37283,403,0.312542
6.37299,405,0.190007
6.37352,402,0.122305
6.37427,36,0.348668
6.37433,408,0.0807319
6.37442,403,0.314126
6.37465,407,0.110689
6.37526,36,0.326299
6.37587,405,0.187359
6.37588,36,0.350277
6.37593,36,0.797328
6.37598,408,0.0792157
6.376,403,0.314126
6.37607,402,0.124855
6.37653,36,1.15091
6.37661,407,0.112644
6.37749,36,0.342343
6.3775,408,0.0807319
6.37759,403,0.31571
6.37772,36,0.983508
6.37816,36,0.329193
6.37852,405,0.190007
6.37874,407,0.112644
6.37885,402,0.124568
6.3791,36,0.343952
6.3791,36,0.800495
6.37915,408,0.0792157
6.37917,403,0.315333
6.38036,36,0.331399
6.38067,408,0.0807319
6.38069,407,0.1146
6.38075,403,0.316917
6.38084,36,0.98662
6.3814,402,0.127118
6.3814,405,0.187359
6.38206,36,1.15644
6.38227,36,0.797328
6.38232,408,0.0792157
6.38234,403,0.317106
6.38279,400,0.55187
6.38282,407,0.114405
6.38315,36,0.334182
6.38362,36,0.98371
6.38383,408,0.0807319
6.38392,403,0.31869
6.38395,402,0.127405
6.38405,405,0.190007
6.38478,407,0.116361
6.38543,36,0.800495
6.38548,408,0.0792157
6.3855,403,0.318578
6.38593,36,0.336965
6.3864,36,2.14167
6.3865,402,0.129955
6.38691,407,0.116361
6.38693,405,0.187359
6.387,408,0.0807319
6.38708,36,0.795812
6.38709,403,0.320162
6.38759,36,1.15091
6.38865,408,0.0792157
6.38867,403,0.320462
6.38871,36,0.339749
6.38886,407,0.118317
6.38888,36,0.797613
6.38905,402,0.129955
6.38931,36,2.14458
6.38958,405,0.190007
6.39017,408,0.0807319
6.39069,403,0.32248
6.39099,407,0.118044
6.3915,36,0.342532
6.3916,402,0.132505
6.39177,36,0.718394
6.39182,408,0.0792157
6.39192,36,0.349143
6.39214,36,2.14741
6.39227,403,0.32248
6.39246,405,0.187359
6.39295,407,0.12
6.39312,36,1.15644
6.39333,408,0.0807319
6.39353,36,0.350752
6.39415,402,0.131949
6.39428,36,0.345315
6.39493,36,0.72156
6.39498,408,0.0792157
6.39508,407,0.120078
6.39511,405,0.190007
6.39514,36,0.348543
6.3955,36,2.15076
6.3965,408,0.0807319
6.39675,36,0.350152
6.39703,407,0.122034
6.39705,403,0.327253
6.39706,36,0.348099
6.39717,402,0.134965
6.39799,405,0.187359
6.3981,36,0.718394
6.39815,408,0.0792157
6.39836,36,0.346036
6.39863,36,0.998717
6.39863,403,0.327253
6.39865,36,1.15091
6.39916,407,0.121839
6.39967,408,0.0807319
6.39972,402,0.135288
6.39985,36,0.350882
6.39997,36,0.347645
6.40021,403,0.328837
6.40064,405,0.190007
6.40112,407,0.123795
6.40127,36,0.715227
6.40132,408,0.0792157
6.40176,36,1.00159
6.40179,36,0.341832
6.4018,403,0.293682
6.40227,402,0.137838
6.40263,36,0.353665
6.40283,408,0.0807319
6.40325,407,0.123795
6.40338,403,0.295265
6.4034,36,0.343441
6.40352,405,0.187359
6.40418,36,1.15644
6.40443,36,0.718394
6.40448,408,0.0807319
6.40482,402,0.137431
6.40497,403,0.295219
6.405,36,0.337416
6.4052,407,0.125751
6.40541,36,0.356449
6.406,408,0.082248
6.40617,405,0.190007
6.40655,403,0.296803
6.40683,36,0.339237
6.40733,407,0.125556
6.40737,402,0.139981
6.4076,36,0.715227
6.40765,408,0.082097
6.40813,403,0.296849
6.4082,36,0.316263
6.40865,36,0.335159
6.40867,36,2.16393
6.40905,405,0.187359
6.40917,408,0.0836131
6.40929,407,0.127512
6.40972,36,1.15091
6.40972,403,0.296849
6.40992,402,0.139796
6.41026,36,0.336768
6.41076,36,0.718394
6.41082,408,0.0823823
6.41098,36,0.319046
6.4113,403,0.298433
6.41142,407,0.127326
6.4115,36,1.01108
6.4117,405,0.190007
6.41187,36,0.332651
6.41233,408,0.0838984
6.41247,402,0.142346
6.41289,403,0.298039
6.41337,407,0.129282
6.41348,36,0.33426
6.41393,36,0.715227
6.41398,408,0.0823823
6.41447,403,0.299622
6.41452,36,0.322587
6.41458,405,0.187359
6.41502,402,0.142705
6.41525,36,1.15644
6.4153,36,0.328447
6.4155,408,0.0838984
6.4155,407,0.129273
6.41605,403,0.300017
6.41691,36,0.32433
6.4171,36,0.718394
6.41715,408,0.0823823
6.41723,405,0.190007
6.41746,407,0.131229
6.41764,403,0.301601
6.4178,402,0.145488
6.41851,36,0.325939
6.41867,408,0.0838984
6.41876,36,0.420638
6.41922,403,0.301577
6.41941,36,0.327479
6.41959,407,0.131229
6.42011,405,0.187359
6.42026,36,0.715227
6.42032,408,0.0823823
6.42034,36,0.422077
6.42035,402,0.145478
6.42055,36,0.327799
6.42078,36,1.15091
6.4208,403,0.30316
6.42131,400,0.567877
6.42154,407,0.133184
6.42183,408,0.0838984
6.42192,36,0.423661
6.42216,36,0.329408
6.42239,403,0.303184
6.42242,36,1.02199
6.42276,405,0.190007
6.4229,402,0.148028
6.42343,36,0.718394
6.42348,408,0.0823823
6.42351,36,0.425245
6.42367,407,0.13299
6.42377,36,0.328934
6.42397,403,0.304768
6.4243,36,0.332372
6.425,408,0.0838984
6.42509,36,0.426829
6.42545,402,0.148038
6.42552,36,2.18079
6.42556,403,0.304768
6.42563,407,0.134945
6.42564,405,0.187359
6.4258,36,0.330968
6.42631,36,1.14538
6.4266,36,0.718394
6.42665,408,0.0823823
6.42667,36,0.428267
6.42711,36,0.335175
6.42714,403,0.306352
6.42741,36,0.328585
6.42776,407,0.134557
6.428,402,0.148038
6.42817,408,0.0838984
6.42826,36,0.429851
6.42829,405,0.190007
6.42872,403,0.306227
6.42923,36,0.330407
6.42971,407,0.136513
6.42976,36,0.72156
6.42982,408,0.0823823
6.42984,36,0.43129
6.43031,403,0.307811
6.43055,402,0.150588
6.43084,36,0.332016
6.43117,405,0.187359
6.43133,408,0.0838984
6.43143,36,0.432874
6.43184,36,1.15091
6.43184,407,0.136706
6.43189,403,0.307936
6.43195,36,0.340022
6.43266,36,0.333838
6.43293,36,0.718394
6.43298,408,0.0823823
6.43301,36,0.434313
6.4331,402,0.150309
6.43344,36,2.18871
6.43348,403,0.30952
6.4338,407,0.138662
6.43382,405,0.190007
6.43427,36,0.335272
6.4345,408,0.0838984
6.4345,36,0.342571
6.43494,36,0.43624
6.43506,403,0.30952
6.43565,402,0.152859
6.43588,36,0.336881
6.43593,407,0.138662
6.4361,36,0.72156
6.43615,408,0.0823823
6.43618,36,0.437336
6.43664,403,0.311104
6.4367,405,0.187359
6.43679,36,1.03327
6.43737,36,1.14538
6.43766,408,0.0838984
6.4377,36,0.33662
6.43776,36,0.438919
6.43788,407,0.140618
6.43823,403,0.311104
6.43867,402,0.152708
6.43926,36,0.718394
6.43931,36,0.338229
6.43932,408,0.0823823
6.43935,36,0.440358
6.43935,405,0.190007
6.43981,403,0.312687
6.43984,36,0.347905
6.44001,407,0.140423
6.44027,36,1.03675
6.44083,408,0.0838984
6.44093,36,0.441942
6.44122,402,0.155258
6.44135,36,0.336271
6.44139,403,0.312335
6.44197,407,0.142379
6.44223,405,0.187359
6.44239,36,0.350455
6.44243,36,0.72156
6.44248,408,0.0823823
6.44282,36,0.367665
6.4429,36,1.15091
6.44296,36,0.33788
6.44298,403,0.312598
6.44325,36,2.19852
6.44377,402,0.155688
6.444,408,0.0838984
6.4441,36,0.368796
6.4441,407,0.142379
6.44456,403,0.314182
6.44478,36,0.33571
6.44488,405,0.190007
6.44494,36,0.353005
6.4456,36,0.718394
6.44565,408,0.0823823
6.44568,36,0.37038
6.44605,407,0.144335
6.44615,403,0.314215
6.44639,36,0.337319
6.44678,402,0.158705
6.44716,408,0.0838984
6.44726,36,1.04348
6.44734,36,1.27684
6.44769,36,0.372244
6.44773,403,0.315798
6.44776,405,0.190007
6.448,36,0.336845
6.44818,407,0.143782
6.44843,36,1.14538
6.44876,36,0.72156
6.44882,408,0.0823823
6.44885,36,0.373403
6.44931,403,0.315855
6.44933,402,0.158623
6.44947,36,1.27897
6.44995,36,0.338796
6.45014,407,0.145737
6.45027,36,0.358338
6.45033,408,0.0838984
6.45041,405,0.192654
6.45041,36,0.716878
6.4507,36,0.371946
6.4509,403,0.317439
6.45143,36,0.338192
6.45188,402,0.161173
6.45192,36,1.28142
6.45198,408,0.0823823
6.45202,36,0.373258
6.45222,36,0.718679
6.45227,407,0.145988
6.45248,403,0.317419
6.45282,36,0.360888
6.45325,36,0.33793
6.45325,36,2.20852
6.45329,405,0.192391
6.4535,408,0.0838984
6.45369,36,0.374784
6.45393,36,1.28342
6.45396,36,1.15091
6.45406,403,0.319003
6.45422,407,0.147943
6.45443,402,0.161255
6.45486,36,0.339539
6.4551,36,0.715227
6.45515,408,0.0823823
6.45518,36,0.376281
6.45562,36,0.363684
6.45565,403,0.319023
6.45594,405,0.195038
6.45625,36,1.28575
6.45635,407,0.147857
6.45666,408,0.0838984
6.45668,36,0.337375
6.45677,36,0.377864
6.45698,402,0.163805
6.45723,403,0.320607
6.45826,36,0.718394
6.45829,36,0.338978
6.45831,407,0.149813
6.45831,408,0.0823823
6.45835,36,0.379448
6.45872,36,1.28822
6.45882,403,0.320049
6.45882,405,0.192889
6.45949,36,1.14538
6.45953,402,0.163571
6.45983,408,0.0838984
6.4599,36,0.338504
6.45994,36,0.380887
6.4604,403,0.321633
6.46044,407,0.149813
6.4607,36,1.2902
6.4607,36,0.368771
6.46143,36,0.715227
6.46147,405,0.195537
6.46148,408,0.0823823
6.46152,36,0.382471
6.46193,36,0.340538
6.46198,403,0.32219
6.46208,402,0.166121
6.46239,407,0.151769
6.46283,36,1.29233
6.463,408,0.0838984
6.4631,36,0.38391
6.46354,36,0.341973
6.46357,403,0.323774
6.46402,36,1.06024
6.46435,405,0.192889
6.46452,407,0.151225
6.4646,36,0.712061
6.46463,402,0.165655
6.46465,408,0.0823823
6.46469,36,0.385494
6.46502,36,1.15091
6.46515,403,0.323632
6.46516,36,1.29465
6.466,36,0.344433
6.46616,408,0.0838984
6.46627,36,0.386932
6.46648,407,0.153181
6.46674,403,0.325216
6.46685,36,2.22212
6.467,405,0.195537
6.46718,402,0.168205
6.46729,36,1.29678
6.46776,36,0.3422
6.46776,36,0.715227
6.46781,408,0.0823823
6.46785,36,0.388516
6.46832,403,0.325358
6.46835,36,0.376421
6.46861,407,0.153333
6.46922,36,0.343659
6.46933,408,0.0838984
6.46944,36,0.389955
6.46973,402,0.168205
6.46982,36,1.29932
6.46988,405,0.192889
6.4699,403,0.326942
6.47032,36,2.22558
6.47055,36,1.15091
6.47056,407,0.155289
6.47093,36,0.712061
6.47098,408,0.0838984
6.47103,36,0.391546
6.47146,36,0.379529
6.47149,403,0.326942
6.47193,36,1.30143
6.47237,36,0.346808
6.4725,408,0.0854146
6.47252,402,0.170988
6.47253,405,0.195537
6.47261,36,0.392978
6.47269,407,0.155291
6.47307,403,0.328526
6.47369,36,0.381755
6.47371,36,0.348153
6.4741,36,0.715227
6.47415,408,0.0852635
6.47421,36,0.394584
6.47465,407,0.157247
6.47465,403,0.328236
6.47507,402,0.170796
6.47532,36,0.347679
6.47541,405,0.192889
6.47566,408,0.0867797
6.47577,36,0.396
6.47594,36,1.30544
6.47608,36,1.15644
6.47624,403,0.328236
6.47678,407,0.157247
6.47714,36,0.3495
6.47726,36,0.712061
6.47731,408,0.0855489
6.47736,36,0.38952
6.47782,403,0.32982
6.47785,402,0.173579
6.47795,36,1.07391
6.47806,405,0.195537
6.47873,407,0.159202
6.47875,36,0.347118
6.47883,408,0.087065
6.47894,36,0.391104
6.47896,36,1.14826
6.47984,403,0.330254
6.48002,36,1.30952
6.4804,402,0.172961
6.48043,36,0.715227
6.48048,408,0.0855489
6.48052,36,0.392543
6.48094,405,0.192889
6.48098,36,0.349343
6.48134,36,0.389404
6.48142,403,0.331838
6.48181,36,2.23707
6.482,408,0.087065
6.4821,36,1.15141
6.48234,36,0.394358
6.48295,402,0.173771
6.48297,36,0.343525
6.48359,405,0.195537
6.4836,36,0.686935
6.48365,408,0.0855489
6.48369,36,0.395566
6.48411,36,1.31361
6.48417,403,0.332998
6.48477,36,0.345325
6.48488,36,1.08085
6.48516,408,0.087065
6.48532,36,0.39719
6.4855,402,0.176321
6.48575,403,0.334582
6.48647,405,0.192889
6.48657,36,0.345216
6.48676,36,0.690101
6.48681,408,0.0855489
6.48686,36,0.398588
6.48714,36,1.14538
6.48734,403,0.271642
6.48805,402,0.176293
6.48819,36,1.31769
6.48833,408,0.087065
6.48844,36,0.400172
6.48863,36,0.347275
6.48892,403,0.273226
6.48912,405,0.195537
6.48993,36,0.690101
6.48998,36,0.346541
6.48998,408,0.0855489
6.49003,36,0.401756
6.4905,403,0.273174
6.4906,402,0.178843
6.4915,408,0.087065
6.49154,36,0.399604
6.49197,36,0.403698
6.492,405,0.192889
6.49209,403,0.274758
6.49216,36,0.34664
6.49253,36,2.2478
6.49264,36,1.32214
6.49267,36,1.15091
6.4931,36,0.693268
6.49315,408,0.0855489
6.4932,36,0.404779
6.49338,402,0.179105
6.49367,403,0.27481
6.49396,36,0.34844
6.49409,36,0.402154
6.49465,405,0.195537
6.49466,408,0.087065
6.49478,36,0.406362
6.49593,402,0.181655
6.49595,36,0.342796
6.496,36,1.08295
6.49626,36,0.690101
6.49631,408,0.0855489
6.49643,36,1.32593
6.49648,36,0.407917
6.49656,403,0.277698
6.49691,36,0.404979
6.49753,405,0.192889
6.49775,36,0.344596
6.49783,408,0.087065
6.49795,36,0.409385
6.49814,403,0.277698
6.4982,36,1.14538
6.49848,402,0.181655
6.49913,36,2.25439
6.49936,36,0.342388
6.49943,36,0.693268
6.49948,408,0.0855489
6.49956,36,0.40763
6.49973,403,0.279282
6.5,36,0.411289
6.50018,405,0.195537
6.50045,36,1.32995
6.501,408,0.087065
6.50103,402,0.184205
6.50116,36,0.344188
6.50131,403,0.278571
6.50174,36,0.366843
6.5026,36,0.690101
6.50265,408,0.0855489
6.50289,403,0.280154
6.50296,36,0.338353
6.50306,405,0.192889
6.50358,402,0.183907
6.50373,36,1.15091
6.50416,408,0.087065
6.50429,36,0.369385
6.50448,403,0.280866
6.50453,36,1.33403
6.50497,36,0.340363
6.50562,36,1.09257
6.50571,405,0.195537
6.50576,36,0.693268
6.50581,408,0.0855489
6.50606,403,0.28245
6.50613,402,0.186457
6.50684,36,0.371935
6.50694,36,0.336609
6.50733,408,0.087065
6.50765,403,0.282234
6.50791,36,0.419199
6.50855,36,0.338218
6.50859,405,0.192889
6.50868,402,0.186755
6.50893,36,0.690101
6.50898,408,0.0855489
6.50898,36,1.33848
6.50923,403,0.283818
6.50926,36,1.14538
6.50939,36,0.374485
6.50982,36,0.420968
6.51016,36,0.337918
6.5105,408,0.087065
6.51081,403,0.284034
6.51107,36,0.422222
6.51123,402,0.189304
6.51124,405,0.195537
6.51151,36,1.0982
6.51194,36,0.377038
6.51196,36,0.339718
6.5121,36,0.693268
6.51215,408,0.0855489
6.5124,403,0.285617
6.51266,36,0.423661
6.5127,36,1.3422
6.51366,408,0.087065
6.51375,36,0.688585
6.51378,402,0.189304
6.51398,403,0.285473
6.51407,36,0.338017
6.51412,36,2.26938
6.51412,405,0.192889
6.5146,36,0.425602
6.51479,36,1.15091
6.51503,36,0.38013
6.51531,408,0.0855489
6.51555,36,0.690387
6.51557,403,0.285473
6.51583,36,0.330071
6.51585,36,0.339795
6.51633,402,0.191854
6.51677,405,0.195537
6.51679,36,1.34629
6.51683,408,0.087065
6.51715,403,0.287056
6.51727,36,0.382368
6.5177,36,0.331804
6.5178,36,0.337925
6.51843,36,0.686935
6.51848,408,0.0855489
6.51873,403,0.287056
6.51888,402,0.191854
6.51899,36,0.333093
6.51941,36,0.339534
6.51965,405,0.192889
6.51982,36,0.384918
6.52,408,0.087065
6.52032,36,1.14538
6.52032,403,0.28864
6.52058,36,0.334532
6.52087,36,1.35037
6.52131,36,0.33935
6.5216,36,0.690101
6.52165,408,0.0855489
6.5219,402,0.194871
6.5219,403,0.288264
6.52216,36,0.336116
6.5223,405,0.195537
6.52259,36,0.387692
6.52279,36,0.340838
6.52311,36,2.27837
6.52316,408,0.087065
6.52348,403,0.289848
6.52374,36,0.337555
6.52445,402,0.194871
6.52474,36,0.33706
6.52476,36,0.686935
6.52481,408,0.0855489
6.52507,403,0.290224
6.52518,405,0.192889
6.52522,36,1.35472
6.52533,36,0.339139
6.52585,36,1.15091
6.52585,36,0.390952
6.52633,408,0.087065
6.5265,36,1.11319
6.52652,36,0.338838
6.52665,403,0.291808
6.52699,36,0.337491
6.527,402,0.197421
6.52783,405,0.195537
6.52793,36,0.683768
6.52798,408,0.0855489
6.52824,403,0.29169
6.5283,36,0.33489
6.5285,36,0.338994
6.52904,36,1.35854
6.5295,408,0.087065
6.52955,402,0.197188
6.52982,403,0.293274
6.52991,36,0.336499
6.53008,36,0.340432
6.53071,405,0.192889
6.53109,36,0.686935
6.53115,408,0.0855489
6.53119,36,0.396285
6.53138,36,1.14538
6.5314,403,0.293392
6.53166,36,0.342016
6.53185,36,0.336363
6.5321,402,0.199738
6.53266,408,0.087065
6.53299,403,0.294975
6.53313,36,1.36263
6.53325,36,0.343455
6.53336,405,0.195537
6.53374,36,0.398835
6.5338,36,0.334493
6.53426,36,0.683768
6.53431,408,0.0855489
6.53457,403,0.294975
6.53465,402,0.199738
6.53483,36,0.345039
6.53558,36,0.336271
6.53583,408,0.087065
6.53609,36,1.11402
6.53616,403,0.296559
6.53624,405,0.192889
6.53652,36,0.346584
6.53691,36,1.13985
6.53719,36,0.332154
6.5372,402,0.199738
6.53743,36,0.686935
6.53748,408,0.087065
6.53762,36,1.36712
6.53774,403,0.296487
6.538,36,0.348062
6.53884,36,0.403935
6.53889,405,0.195537
6.539,408,0.0885812
6.53914,36,0.334101
6.53931,36,2.29457
6.53932,403,0.29807
6.53975,402,0.202288
6.53985,36,0.349769
6.54059,36,0.683768
6.54065,408,0.0884301
6.54074,36,0.329984
6.54091,403,0.298143
6.54117,36,0.351084
6.5413,36,1.3708
6.54177,405,0.192889
6.54216,408,0.0899463
6.5423,402,0.202288
6.54235,36,0.331593
6.54244,36,1.14538
6.54246,36,2.29773
6.54249,403,0.299727
6.54295,36,0.35272
6.54376,36,0.686935
6.54381,408,0.0887154
6.54407,403,0.299727
6.54433,36,0.354107
6.54442,405,0.195537
6.54485,402,0.204838
6.54533,408,0.0902316
6.54538,36,1.37488
6.54566,403,0.301311
6.54635,36,0.355981
6.54677,407,0.0994238
6.54679,36,0.411884
6.54693,36,0.683768
6.54698,408,0.0887154
6.54722,36,1.12515
6.54724,403,0.301311
6.5473,405,0.192889
6.5474,402,0.204371
6.54751,36,1.37701
6.54794,36,0.357565
6.54797,36,1.13985
6.5485,408,0.0902316
6.54872,407,0.10138
6.54883,403,0.300868
6.54927,36,0.414368
6.54974,36,0.359226
6.54984,36,1.37933
6.54995,402,0.206921
6.54995,405,0.195537
6.55009,36,0.686935
6.55015,408,0.0887154
6.55018,36,1.12192
6.55041,403,0.302452
6.55085,407,0.10138
6.5511,36,0.360442
6.55166,408,0.0902316
6.55199,403,0.302895
6.5525,402,0.206921
6.55269,36,0.362026
6.55281,407,0.103336
6.55283,405,0.192889
6.55326,36,0.686935
6.55331,408,0.0887154
6.55345,36,1.1252
6.5535,36,1.14538
6.55355,36,1.38305
6.55358,403,0.304478
6.55431,36,0.363502
6.55483,408,0.0902316
6.55494,407,0.103021
6.55505,402,0.209471
6.55516,403,0.304478
6.55548,405,0.195537
6.55586,36,0.365049
6.55629,36,1.11928
6.5564,36,0.339911
6.55643,36,0.690101
6.55648,408,0.0887154
6.55674,403,0.306062
6.55689,407,0.104977
