Time,Hops
13.0695,3
13.0695,3
13.0701,3
13.0701,6
13.0701,3
13.0702,2
13.0704,2
13.0711,3
13.0717,3
13.0719,3
13.0722,2
13.0727,3
13.0727,3
13.0729,6
13.0729,3
13.0733,2
13.0733,4
13.074,3
13.0741,2
13.0742,3
13.0742,3
13.0752,3
13.0754,8
13.0757,6
13.0758,3
13.076,2
13.0762,2
13.0763,3
13.0763,3
13.0765,2
13.0765,3
13.0767,3
13.0768,2
13.0769,4
13.0774,3
13.0775,8
13.0778,3
13.0779,2
13.0786,6
13.0788,3
13.079,3
13.079,3
13.0795,3
13.0797,2
13.0797,8
13.0798,2
13.08,2
13.0803,3
13.0806,3
13.0807,3
13.0808,4
13.0812,3
13.0814,6
13.0817,6
13.0817,2
13.0821,8
13.0823,3
13.0828,2
13.0829,3
13.0833,3
13.0836,2
13.0837,3
13.0839,3
13.0843,8
13.0844,4
13.0845,8
13.0845,6
13.0853,3
13.0854,3
13.0854,3
13.0855,3
13.0855,2
13.0856,3
13.0857,2
13.0858,3
13.086,2
13.0863,2
13.0866,2
13.087,3
13.0871,3
13.0873,6
13.0874,2
13.0879,3
13.088,3
13.0883,4
13.0886,3
13.0886,3
13.0893,2
13.0895,2
13.0901,3
13.0902,6
13.0902,3
13.0903,3
13.0904,3
13.0905,3
13.0908,3
13.091,3
13.0912,2
13.0918,3
13.0919,4
13.0921,3
13.0922,3
13.0922,3
13.0923,8
13.0924,2
13.093,6
13.0932,2
13.0934,3
13.0935,3
13.0939,3
13.0943,3
13.0944,8
13.095,3
13.095,8
13.0951,2
13.0953,2
13.0955,3
13.0956,2
13.0958,4
13.0958,6
13.0961,3
13.0964,3
13.0966,3
13.097,2
13.0972,3
13.0981,3
13.0985,2
13.0986,3
13.0986,3
13.0987,6
13.0988,2
13.0988,3
13.0989,2
13.0993,4
13.0997,3
13.1005,3
13.1007,3
13.1008,2
13.1009,3
13.1011,3
13.1012,3
13.1013,3
13.1015,6
13.1017,2
13.1021,3
13.1027,2
13.1029,3
13.1032,3
13.1032,4
13.1034,3
13.1037,3
13.1038,3
13.1043,6
13.1045,3
13.1045,2
13.1046,2
13.1054,3
13.1055,3
13.1061,3
13.1063,3
13.1065,2
13.1068,4
13.1071,3
13.1072,6
13.1074,2
13.1076,3
13.1077,3
13.1079,3
13.1084,2
13.1087,3
13.1088,3
13.1092,3
13.11,6
13.11,3
13.1103,2
13.1103,2
13.1104,3
13.1106,2
13.1107,4
13.1108,3
13.1114,3
13.1116,3
13.1119,3
13.112,3
13.1121,3
13.1122,2
13.1123,3
13.1124,3
13.1125,3
13.1126,8
13.1127,3
13.1128,6
13.1135,2
13.1137,3
13.1138,2
13.114,3
13.1141,2
13.1141,3
13.1141,2
13.1143,4
13.1144,2
13.1144,3
13.1146,3
13.1147,2
13.1148,3
13.115,8
13.115,2
13.1152,8
13.1153,2
13.1153,3
13.1157,6
13.1157,3
13.1161,2
13.117,3
13.117,3
13.1172,3
13.1172,3
13.1173,8
13.1173,3
13.1174,3
13.1174,3
13.1179,4
13.118,2
13.1181,2
13.1182,2
13.1185,6
13.1186,3
13.1187,6
13.1189,3
13.1195,3
13.12,3
13.12,2
13.1203,3
13.1205,3
13.1211,2
13.1216,8
13.1216,6
13.1216,3
13.1217,4
13.1218,6
13.1219,3
13.122,2
13.122,3
13.1221,6
13.1221,2
13.1224,6
13.1225,3
13.1236,3
13.1236,3
13.1237,3
13.1239,3
13.124,2
13.124,2
13.1241,3
13.1243,2
13.1251,3
13.1252,6
13.1252,3
13.1252,3
13.1253,4
13.1259,8
13.1259,2
13.1263,3
13.1268,3
13.1269,3
13.1271,2
13.1274,2
13.1276,3
13.1279,2
13.128,6
13.1284,3
13.1284,3
13.1285,3
13.1286,3
13.1288,3
13.1292,4
13.1298,2
13.1299,2
13.13,3
13.1302,3
13.1302,3
13.1302,8
13.1303,2
13.1306,2
13.1309,6
13.1309,3
13.1315,3
13.1318,3
13.1318,2
13.1327,3
13.1328,4
13.133,3
13.1331,3
13.1335,3
13.1335,2
13.1337,6
13.1338,2
13.1345,8
13.1347,3
13.1351,3
13.1352,3
13.1353,3
13.1357,2
13.1363,3
13.1364,2
13.1365,6
13.1367,4
13.1368,3
13.1368,6
13.1373,3
13.1376,2
13.1377,2
13.1378,3
13.1379,3
13.1384,3
13.1393,2
13.1394,3
13.1395,3
13.1396,6
13.1397,2
13.1401,3
13.1403,4
13.1404,3
13.1406,3
13.1408,8
13.1411,3
13.1416,3
13.1416,2
13.1417,3
13.1422,2
13.1424,6
13.1425,2
13.1426,3
13.1427,6
13.1428,2
13.143,8
13.1431,2
13.1432,3
13.1434,2
13.1434,3
13.1435,2
13.1437,3
13.1442,4
13.1442,3
13.145,3
13.1451,8
13.1454,2
13.1455,6
13.1456,2
13.1457,3
13.1458,3
13.1458,3
13.1462,2
13.1467,3
13.1473,8
13.1474,3
13.1475,2
13.1477,4
13.1479,3
13.1483,3
13.1483,3
13.1484,6
13.149,3
13.1491,2
13.1494,2
13.1494,8
13.1494,2
13.15,3
13.1501,3
13.1506,3
13.1507,3
13.1508,3
13.1512,6
13.1513,2
13.1516,8
13.1516,3
13.1516,4
13.1517,8
13.1522,3
13.1523,3
13.1523,2
13.1524,3
13.1526,3
13.1527,3
13.1529,3
13.153,3
13.1532,3
13.1532,2
13.1533,3
13.1533,3
13.1534,3
13.1534,2
13.1534,3
13.1536,3
13.1536,3
13.1537,3
13.1539,8
13.154,6
13.1543,3
13.1549,3
13.1552,2
13.1552,4
13.1553,2
13.1553,3
13.1561,3
13.1565,3
13.1566,3
13.1569,6
13.1569,3
13.1572,2
13.1581,2
13.1582,3
13.1585,3
13.1586,3
13.1587,3
13.1591,2
13.1591,4
13.1597,6
13.1599,3
13.1601,3
13.1602,8
13.1607,3
13.161,2
13.161,2
13.1612,2
13.1612,3
13.1614,2
13.1615,3
13.1615,2
13.1617,3
13.1617,2
13.1619,2
13.162,2
13.1622,2
13.1624,8
13.1624,2
13.1625,6
13.1626,2
13.1627,4
13.1627,2
13.1629,3
13.1629,2
13.1631,2
13.1632,3
13.1632,3
13.1633,2
13.1634,2
13.1636,2
13.1638,3
13.1638,2
13.1638,2
13.164,2
13.1641,2
13.1641,2
13.1643,2
13.1645,2
13.1645,8
13.1647,2
13.1648,3
13.1648,3
13.1648,2
13.165,3
13.165,2
13.1652,2
13.1654,6
13.1654,2
13.1655,2
13.1663,4
13.1663,3
13.1664,3
13.1665,3
13.167,2
13.1671,3
13.1675,2
13.168,3
13.1681,3
13.1682,6
13.1683,3
13.1685,8
13.1689,3
13.1691,3
13.1692,3
13.1694,2
13.1696,3
13.1699,2
13.1699,3
13.1702,4
13.1702,2
13.1707,8
13.171,6
13.1712,3
13.1713,2
13.1713,6
13.1714,3
13.1714,2
13.1716,3
13.1716,3
13.1716,2
13.1717,3
13.1718,2
13.1727,3
13.1731,2
13.1732,3
13.1734,2
13.1737,3
13.1737,2
13.1737,2
13.1737,4
13.174,2
13.1741,6
13.1742,3
13.1743,3
13.1744,6
13.1746,6
13.1749,3
13.1756,2
13.1758,3
13.1759,3
13.1765,3
13.1768,3
13.1769,2
13.177,3
13.1775,6
13.1775,3
13.1775,2
13.1776,4
13.1777,2
13.1779,2
13.1779,3
13.178,2
13.1782,3
13.1791,3
13.1791,8
13.1796,3
13.1797,2
13.1798,2
13.1798,3
13.1801,2
13.1801,3
13.1803,6
13.1804,2
13.1807,3
13.1812,4
13.1813,8
13.1815,3
13.1821,3
13.1822,3
13.1822,3
13.1831,3
13.1831,6
13.1833,2
13.1834,6
13.1836,2
13.1837,2
13.1838,3
13.1839,2
13.1843,3
13.1847,3
13.1848,3
13.1849,3
13.1851,4
13.1854,3
13.1856,2
13.1857,2
13.1862,6
13.1864,3
13.1865,3
13.1865,6
13.1867,2
13.187,3
13.1874,3
13.1881,3
13.1886,3
13.1886,3
13.1887,4
13.1893,6
13.1894,2
13.1896,2
13.1897,3
13.19,3
13.1902,3
13.1902,3
13.1903,8
13.1907,3
13.1914,3
13.1917,3
13.1921,6
13.1924,8
13.1925,2
13.1926,4
13.1928,3
13.1928,2
13.1929,3
13.193,3
13.1933,2
13.1933,3
13.1946,8
13.1947,3
13.1949,3
13.195,3
13.195,6
13.1952,2
13.1953,3
13.1957,2
13.1962,4
13.1963,3
13.1965,3
13.1971,8
13.1971,3
13.1971,2
13.1978,6
13.1979,3
13.198,3
13.1981,3
13.1986,2
13.199,2
13.1992,8
13.1992,3
13.1994,8
13.1996,3
13.1997,3
13.2001,4
13.2004,3
13.2006,6
13.201,2
13.2012,3
13.2013,3
13.2014,3
13.2014,3
13.2015,2
13.2016,3
13.2018,2
13.2021,2
13.2029,2
13.2029,3
13.203,3
13.203,3
13.203,2
13.2032,3
13.2035,6
13.2035,8
13.2036,4
13.2037,3
13.2039,3
13.2046,3
13.2046,3
13.2049,2
13.2049,2
13.2053,2
13.2056,2
13.2057,8
13.2058,3
13.206,3
13.206,3
13.2061,3
13.2062,3
13.2063,6
13.2069,2
13.2072,4
13.2077,3
13.2078,8
13.2079,3
13.2081,3
13.2084,2
13.2085,3
13.2087,2
13.2088,2
13.209,2
13.2091,6
13.2093,3
13.2093,2
13.2094,6
13.2095,3
13.2096,2
13.21,2
13.21,8
13.2103,3
13.2107,2
13.2109,3
13.2111,3
13.2111,4
13.2112,3
13.2113,3
13.2121,8
13.2122,6
13.2124,3
13.2125,3
13.2125,6
13.2126,2
13.2128,2
13.2128,3
13.2131,2
13.2139,3
13.2141,3
13.2143,8
13.2145,2
13.2145,3
13.2145,3
13.2147,4
13.2153,6
13.2156,3
13.216,2
13.2161,3
13.2163,2
13.2164,2
13.2164,8
13.2164,3
13.2166,2
13.2167,3
13.2169,2
13.2172,3
13.2172,2
13.2178,3
13.2182,6
13.2183,2
13.2186,8
13.2186,4
13.2188,3
13.2188,3
13.219,3
13.2192,3
13.2194,3
13.2201,2
13.2202,2
13.2204,2
13.2204,3
13.2204,2
13.2209,8
13.2209,3
13.221,6
13.2211,8
13.2211,3
13.2213,6
13.2215,6
13.2218,3
13.2218,6
13.222,3
13.2222,4
13.2223,2
13.2227,3
13.223,3
13.2233,2
13.2236,3
13.2236,2
13.2237,8
13.2239,2
13.2242,2
13.2242,2
13.2243,3
13.2244,3
13.2246,6
13.2251,3
13.2252,3
13.226,3
13.2261,4
13.2261,2
13.2267,3
13.2269,3
13.2271,2
13.2273,3
13.2274,2
13.2274,6
13.2277,3
13.228,2
13.2283,3
13.2293,3
13.2294,3
13.2294,3
13.2296,4
13.2299,3
13.2299,2
13.23,8
13.23,3
13.2303,6
13.2303,2
13.2306,2
13.2309,2
13.231,3
13.2316,3
13.2316,3
13.2318,3
13.2318,2
13.232,3
13.2322,8
13.2322,3
13.2324,3
13.2326,3
13.2331,6
13.2334,3
13.2335,3
13.2335,4
13.2337,3
13.2337,2
13.2338,2
13.2343,3
13.2343,8
13.235,3
13.2351,3
13.2357,2
13.2358,3
13.2359,6
13.2359,3
13.2361,3
13.2365,8
13.2366,2
13.2367,3
13.2368,3
13.2371,4
13.2375,3
13.2376,2
13.2377,3
13.238,3
13.2381,3
13.2384,3
13.2386,8
13.2388,6
13.2388,8
13.2394,3
13.2395,2
13.2395,2
13.2398,2
13.24,3
13.2401,3
13.2403,3
13.2403,3
13.241,4
13.241,3
13.2414,2
13.2416,3
13.2416,6
13.2424,3
13.2427,2
13.2427,3
13.2429,3
13.2432,3
13.2433,2
13.2443,3
13.2444,6
13.2445,3
13.2446,4
13.2447,8
13.2447,3
13.2452,2
13.2454,3
13.2456,2
13.246,3
13.2463,3
13.2467,3
13.2469,8
13.2471,2
13.2473,6
13.2476,3
13.2479,3
13.248,3
13.2482,4
13.2484,2
13.2487,2
13.2488,3
13.249,2
13.249,2
13.249,8
13.2492,8
13.2492,2
13.2493,3
13.2495,3
13.2501,6
13.2505,3
13.2509,3
13.2509,2
13.2509,3
13.2511,3
13.2511,2
13.2513,2
13.252,8
13.2521,4
13.2521,2
13.2526,3
13.2527,3
13.2529,6
13.2531,3
13.2531,3
13.2532,2
13.2532,6
13.2534,2
13.2535,2
13.2535,2
13.2537,2
13.2539,2
13.2541,2
13.2541,8
13.2542,2
13.2542,3
13.2542,3
13.2544,2
13.2546,2
13.2548,2
13.2549,2
13.2551,2
13.2552,3
13.2554,3
13.2556,3
13.2556,4
13.2558,3
13.2559,3
13.256,6
13.2564,2
13.2569,2
13.2574,3
13.2575,3
13.2575,3
13.2582,3
13.2584,3
13.2586,3
13.2588,6
13.259,3
13.2591,6
13.2592,3
13.2593,2
13.2595,4
13.2596,2
13.2596,3
13.2606,3
13.2608,2
13.2609,3
13.2612,3
13.2618,3
13.2619,6
13.2622,3
13.2625,3
13.2631,4
13.2637,3
13.2637,3
13.2639,3
13.2642,3
13.2646,2
13.2648,6
13.2653,3
13.2653,2
13.2658,3
13.2659,8
13.266,3
13.2662,3
13.2663,3
13.2669,3
13.267,4
13.2671,3
13.2675,3
13.2676,6
13.2679,6
13.268,8
13.2682,2
13.2683,3
13.2684,2
13.2686,3
13.2688,3
13.2691,3
13.2693,3
13.2694,3
13.2696,3
13.2697,3
13.2699,3
13.27,3
13.2702,3
13.2702,3
13.2703,3
13.2705,3
13.2705,3
13.2706,4
13.2706,3
13.2707,3
13.2707,6
13.2708,3
13.2709,3
13.2711,3
13.2711,2
13.2712,3
13.2714,3
13.2714,3
13.2715,3
13.2717,3
13.2718,3
13.2718,3
13.272,3
13.2721,3
13.2722,2
13.2723,3
13.2724,3
13.2726,3
13.2727,3
13.2728,3
13.2734,3
13.2735,6
13.2739,3
13.274,2
13.2745,4
13.2749,3
13.275,3
13.2752,8
13.2752,3
13.2762,2
13.2764,6
13.2765,3
13.2766,3
13.2769,2
13.2771,3
13.2771,2
13.278,4
13.2781,2
13.2781,3
13.2782,3
13.279,3
13.2792,3
13.2792,6
13.2797,3
13.28,2
13.28,2
13.2813,3
13.2813,3
13.2814,3
13.2816,3
13.2819,2
13.2819,4
13.282,6
13.2829,3
13.2829,2
13.2834,3
13.2838,2
13.284,8
13.2841,3
13.2845,3
13.2847,3
13.2849,6
13.2856,3
13.2857,2
13.2858,2
13.2858,4
13.2861,2
13.2861,3
13.2862,8
13.2867,3
13.2876,3
13.2877,2
13.2877,6
13.2877,3
13.288,6
13.288,3
13.2889,2
13.2892,3
13.2892,3
13.2894,8
13.2894,4
13.2896,2
13.2898,3
13.2908,6
13.2908,3
13.291,6
13.2913,3
13.2915,2
13.2918,3
13.2918,2
13.292,3
13.2924,3
13.2933,4
13.2934,2
13.2939,6
13.294,3
13.2941,3
13.2941,6
13.2943,3
13.2944,6
13.2947,6
13.2947,2
13.2948,3
13.2953,2
13.2956,3
13.2957,8
13.2962,3
13.2964,3
13.2969,3
13.2969,4
13.2971,3
13.2972,2
13.2975,6
13.2976,2
13.2979,8
13.2979,3
13.2985,3
13.2987,3
13.2991,2
13.2994,3
13.3003,3
13.3003,6
13.3005,3
13.3005,2
13.3007,3
13.3008,4
13.301,2
13.3018,3
13.302,3
13.302,3
13.3028,3
13.3029,2
13.3032,6
13.3033,2
13.3036,3
13.3044,4
13.3045,3
13.3045,3
13.3048,2
13.3049,3
13.3052,3
13.306,6
13.3062,2
13.3067,2
13.3068,3
13.3071,3
13.3071,3
13.3073,3
13.3075,3
13.3079,3
13.3083,4
13.3084,3
13.3087,2
13.3088,6
13.3091,2
13.3092,3
13.3094,2
13.31,3
13.3101,3
13.3101,3
13.3106,2
13.3109,8
13.3113,3
13.3115,3
13.3116,6
13.3118,3
13.3118,4
13.3119,6
13.3123,2
13.3125,2
13.3125,2
13.3126,3
13.3128,2
13.3131,3
13.3134,3
13.3134,3
13.3136,3
13.3143,8
13.3144,2
13.3147,3
13.3147,6
13.3152,3
13.3153,3
13.3156,3
13.3157,2
13.3157,4
13.3163,2
13.3163,3
13.3164,8
13.3169,3
13.3176,6
13.3177,3
13.3177,3
13.3178,6
13.3179,3
13.318,3
13.3182,2
13.3185,2
13.3189,8
13.3193,4
13.3195,3
13.3198,3
13.3201,2
13.3202,3
13.3203,3
13.3207,6
13.321,8
13.321,3
13.3214,8
13.3214,2
13.322,3
13.322,2
13.3226,3
13.3228,3
13.3229,4
13.3232,3
13.3235,6
13.3239,2
13.3241,3
13.3242,3
13.3243,2
13.3248,3
13.3254,3
13.3258,3
13.3258,2
13.3262,3
13.3263,6
13.3265,3
13.3268,4
13.3272,2
13.3274,3
13.3277,2
13.3277,8
13.3279,3
13.3281,3
13.3282,3
13.3283,3
13.3284,3
13.3285,3
13.329,3
13.3292,6
13.3296,2
13.3298,3
13.3301,2
13.3304,4
13.3306,3
13.3307,3
13.331,3
13.3312,8
13.3312,3
13.3314,3
13.3316,2
13.332,6
13.3321,3
13.3328,3
13.333,2
13.3331,3
13.3333,8
13.3335,2
13.3337,3
13.3337,3
13.334,3
13.3341,8
13.3343,4
13.3347,3
13.3348,6
13.3349,3
13.3353,3
13.3354,2
13.3358,2
13.3364,3
13.3365,3
13.3369,3
13.337,3
13.3371,3
13.3373,2
13.3377,6
13.3378,4
13.338,3
13.3386,3
13.3387,2
13.3388,3
13.339,2
13.3391,3
13.3392,3
13.3392,2
13.3393,2
13.3393,3
13.3397,3
13.3403,3
13.3405,3
13.3405,6
13.3406,3
13.3408,3
13.3409,3
13.3411,3
13.3411,2
13.3412,3
13.3413,3
13.3413,3
13.3414,3
13.3415,3
13.3415,3
13.3416,3
13.3417,4
13.3418,3
13.3419,3
13.3419,3
13.3421,2
13.343,3
13.343,2
13.3433,6
13.3435,3
13.3436,3
13.3444,3
13.3446,3
13.3449,2
13.345,2
13.3451,3
13.3453,4
13.3458,3
13.3462,6
13.3463,3
13.3464,6
13.3467,6
13.3467,3
13.3468,2
13.347,3
13.3479,3
13.3479,2
13.3479,3
13.3483,3
13.3487,2
13.3492,4
13.3495,6
13.3495,3
13.3496,3
13.3498,6
13.3499,3
13.35,3
13.3506,2
13.3508,2
13.3512,3
13.3514,3
13.3521,3
13.3522,3
13.3524,3
13.3525,2
13.3526,6
13.3528,4
13.3529,3
13.353,3
13.3537,2
13.3545,2
13.3545,3
13.3545,3
13.3546,3
13.3546,3
13.3547,3
13.3554,6
13.3559,8
13.3562,3
13.3562,3
13.3563,3
13.3564,4
13.3564,2
13.3565,2
13.3568,3
13.3572,3
13.3574,3
13.3578,3
13.358,3
13.3581,8
13.3582,8
13.3583,6
13.3583,2
13.3585,6
13.3589,3
13.3591,3
13.3593,3
13.3594,3
13.3594,2
13.3595,3
13.3596,3
13.3599,3
13.3602,2
13.3603,4
13.3604,8
13.3606,8
13.3609,3
13.3613,3
13.3614,6
13.3616,6
13.3616,3
13.3621,2
13.3623,2
13.3625,3
13.3625,8
13.3625,3
13.3629,3
13.3638,3
13.3638,4
13.364,2
13.3641,3
13.3644,6
13.3646,3
13.365,3
13.3652,2
13.3655,2
13.3657,3
13.3659,3
13.3659,2
13.3662,3
13.3668,8
13.3673,6
13.3673,3
13.3676,3
13.3677,4
13.3678,2
13.3679,3
13.368,3
13.3683,2
13.3686,2
13.3689,3
13.3695,3
13.3697,2
13.3701,6
13.3701,3
13.3702,3
13.3704,3
13.3704,3
13.3704,3
13.3706,3
13.3707,3
13.3709,3
13.3712,3
13.3713,8
13.3713,4
13.3715,2
13.3716,2
13.372,3
13.3728,3
13.3729,3
13.3729,6
13.3731,3
13.3735,2
13.3736,3
13.3744,2
13.3745,3
13.3746,3
13.3746,2
13.3752,3
13.3752,4
13.3752,3
13.3754,3
13.3754,8
13.3755,2
13.3755,3
13.3756,3
13.3756,2
13.3758,6
13.3763,3
13.3768,3
13.3775,2
13.3775,2
13.3777,3
13.3779,3
13.3779,3
13.378,3
13.3784,3
13.3786,6
13.3788,4
13.3794,2
13.3796,3
13.3797,8
13.3799,3
13.38,3
13.3804,2
13.3806,3
13.3812,3
13.3814,2
13.3814,6
13.3815,3
13.3822,3
13.3827,4
13.3829,3
13.3831,3
13.3831,3
13.3833,2
13.3833,2
13.3843,6
13.3843,3
13.3845,3
13.3847,3
13.3852,2
13.3857,3
13.3859,3
13.386,8
13.3862,2
13.3862,3
13.3863,4
13.3863,3
13.3864,3
13.3871,2
13.3871,6
13.3873,2
13.3874,6
13.3878,3
13.3879,3
13.388,3
13.3882,8
13.3885,3
13.3886,3
13.389,2
13.3892,2
13.3895,3
13.3896,3
13.3901,4
13.3902,6
13.3903,8
13.3907,3
13.391,3
13.3911,2
13.3911,3
13.3912,3
13.3913,3
13.3919,2
13.3925,8
13.3928,3
13.3928,3
13.3929,3
13.393,2
13.393,6
13.3936,3
13.3938,3
13.394,4
13.3943,3
13.3946,3
13.3946,8
13.3948,2
13.3949,2
13.3949,3
13.3951,2
13.3951,2
13.3959,6
13.3959,3
13.3962,3
13.3963,3
13.3964,3
13.3968,8
13.397,8
13.397,2
13.3971,3
13.3971,8
13.3975,3
13.3979,4
13.398,2
13.398,3
13.3982,2
13.3987,6
13.3989,2
13.3989,3
13.399,6
13.3991,3
13.3992,3
13.3992,6
13.3994,3
13.3996,3
13.3997,3
13.4007,3
13.4008,2
13.4011,2
13.4013,3
13.4014,2
13.4014,3
13.4016,2
13.4017,3
13.4017,8
13.4017,3
13.4018,4
13.4019,3
13.402,6
13.4023,3
13.4027,2
13.4029,2
13.403,3
13.4038,8
13.4039,3
13.404,3
13.4042,3
13.4045,2
13.4046,3
13.4048,2
13.4049,6
13.4054,3
13.4057,4
13.406,8
13.4061,4
13.4062,3
13.4063,3
13.4064,3
13.4067,2
13.4068,3
13.407,3
13.407,3
13.4074,2
13.4077,2
13.4077,6
13.4079,2
13.4079,3
13.4081,8
13.4085,3
13.4086,2
13.4086,3
13.4096,3
13.4096,3
13.41,4
13.4102,3
13.4105,2
13.4105,6
13.4106,3
13.4107,2
13.4108,2
13.4108,3
13.411,3
13.4112,3
13.4118,3
13.4121,3
13.4126,2
13.4129,3
13.4131,3
13.4133,3
13.4134,3
13.4134,6
13.4137,2
13.4139,4
13.4145,2
13.4145,3
13.4147,3
13.4149,3
13.4155,3
13.4157,3
13.4159,3
13.4159,8
13.4162,3
13.4162,6
13.4164,2
13.4165,2
13.4165,3
13.4167,3
13.4172,3
13.4178,4
13.4178,3
13.418,3
13.418,8
13.4182,3
13.4183,3
13.4183,2
13.4184,3
13.4185,2
13.4187,2
13.4188,2
13.419,2
13.419,6
13.4192,2
13.4194,2
13.4195,3
13.4195,2
13.4197,2
13.4198,3
13.4199,2
13.42,3
13.4201,2
13.4201,3
13.4202,2
13.4203,3
13.4204,2
13.4206,2
13.4208,2
13.4209,2
13.4211,2
13.4211,3
13.4213,2
13.4215,2
13.4216,2
13.4217,4
13.4217,3
13.4218,2
13.4219,3
13.4219,6
13.422,2
13.4222,2
13.4223,3
13.4223,2
13.4223,2
13.4224,3
13.4225,2
13.4225,3
13.4227,2
13.4228,3
13.4229,2
13.4234,3
13.4244,3
13.4246,3
13.4247,6
13.4248,2
13.4248,3
13.425,3
13.4251,3
13.4252,3
13.4252,2
13.4256,4
13.4261,3
13.4262,3
13.4267,2
13.4268,3
13.4269,3
13.4272,8
13.4275,6
13.4276,3
13.4279,3
13.4281,2
13.4283,3
13.4286,2
13.429,3
13.4292,3
13.4293,8
13.4295,4
13.4295,3
13.4299,3
13.4302,3
13.4304,6
13.4304,3
13.4305,2
13.4306,6
13.431,2
13.4312,3
13.4314,3
13.4315,3
13.4315,3
13.4324,2
13.4326,2
13.4327,2
13.4328,3
13.4329,2
13.433,3
13.4331,3
13.4333,4
13.4335,6
13.4337,3
13.4338,8
13.4339,2
13.4341,2
13.4345,3
13.4347,3
13.4348,2
13.4355,3
13.4358,3
13.4358,3
13.4359,8
13.4361,3
13.4363,3
13.4363,6
13.4366,6
13.4367,2
13.437,2
13.4372,4
13.4378,3
13.4378,3
13.4379,3
13.4383,3
13.4386,2
13.4388,2
13.439,2
13.4394,6
13.4394,3
13.4394,3
13.4399,2
13.4401,3
13.4402,2
13.4403,3
13.4403,8
13.4405,3
13.4405,8
13.4407,2
13.4409,3
13.441,3
13.4411,3
13.4411,4
13.4422,6
13.4426,3
13.4426,3
13.4427,3
13.4428,3
13.4429,3
13.4434,3
13.4442,3
13.4445,2
13.4445,3
13.4446,8
13.4449,3
13.445,4
13.445,6
13.4458,3
13.4459,2
13.446,3
13.4462,3
13.4465,2
13.4468,8
13.447,3
13.4472,3
13.4473,3
13.4478,3
13.4479,6
13.4484,2
13.4485,3
13.4488,2
13.4489,3
13.4489,4
13.449,8
13.4494,3
13.4495,3
13.4502,2
13.4505,3
13.4507,6
13.4511,3
13.4511,8
13.4512,3
13.4513,3
13.4515,3
13.4517,3
13.4519,3
13.4521,3
13.4521,3
13.4523,3
13.4525,4
13.4528,3
13.4533,8
13.4535,6
13.4537,3
13.4538,3
13.4538,3
13.454,2
13.4544,3
13.4545,3
13.4545,2
13.4546,3
13.4554,3
13.4554,8
13.4561,2
13.4561,3
13.4564,6
13.4564,3
13.4564,4
13.4567,3
13.4569,3
13.457,3
13.4571,3
13.4576,8
13.4578,3
13.4583,2
13.4586,3
13.4589,3
13.4592,6
13.4592,3
13.4594,3
13.4597,8
13.4602,3
13.4602,2
13.4603,2
13.4603,4
13.4611,3
13.4614,3
13.4615,3
13.4617,3
13.4619,8
13.462,6
13.4622,2
13.4627,3
13.4629,3
13.4632,2
13.4633,3
13.4635,3
13.464,8
13.464,3
13.4641,2
13.4642,4
13.4645,3
13.4649,6
13.4649,3
13.4656,3
13.4658,3
13.466,2
13.466,3
13.4661,2
13.4662,3
13.4662,8
13.4663,8
13.4665,3
13.4665,8
13.4666,3
13.4677,6
13.4678,3
13.4679,2
13.468,6
13.4681,3
13.4681,4
13.4681,3
13.469,2
13.4691,3
13.4692,2
13.4695,3
13.4697,3
13.4698,2
13.4703,3
13.4705,3
13.4707,3
13.4708,6
13.4711,6
13.4711,3
13.4712,3
13.4717,3
13.4717,2
13.472,4
13.4728,3
13.4728,3
13.4728,8
13.4728,3
13.4736,2
13.4739,6
13.4742,6
13.4742,3
13.4744,3
13.4744,6
13.4744,3
13.4749,3
13.475,8
13.475,2
13.4755,2
13.4759,4
13.476,3
13.4761,3
13.4768,3
13.477,3
13.4771,3
13.4771,8
13.4772,6
13.4773,3
13.4774,2
13.4776,3
13.4777,3
13.4779,2
13.4792,3
13.4792,3
13.4793,8
13.4793,2
13.4794,3
13.4798,4
13.4798,3
13.4801,6
13.4807,3
13.4808,2
13.481,3
13.4812,2
13.4813,3
13.4821,8
13.4823,8
13.4823,3
13.4824,3
13.4827,3
13.4829,6
13.4831,2
13.4833,2
13.4834,3
13.4836,2
13.4837,4
13.4839,3
13.4843,3
13.4849,3
13.4852,2
13.4855,3
13.4856,3
13.4857,6
13.486,3
13.486,6
13.4865,2
13.4868,2
13.4871,3
13.4871,2
13.4872,3
13.4875,3
13.4876,4
13.4876,3
13.4877,3
13.488,8
13.4888,3
13.4888,6
13.489,2
13.4893,3
13.4898,3
13.4899,2
13.49,3
13.4902,8
13.4904,3
13.4909,3
13.491,2
13.4915,4
13.4917,6
13.4919,6
13.492,3
13.492,3
13.4923,8
13.4925,8
13.4926,3
13.4926,3
13.4928,2
13.4929,2
13.4936,3
13.4941,3
13.4942,3
13.4947,8
13.4948,6
13.4948,2
13.4951,3
13.4951,3
13.4953,4
13.4957,2
13.4959,3
13.496,2
13.4962,3
13.4967,2
13.4967,3
13.4968,8
13.4975,3
13.4976,6
13.4977,3
13.4977,3
13.4978,6
13.4983,3
13.4983,3
13.4986,2
13.4989,2
13.4992,4
13.4993,3
13.4995,3
13.4996,4
13.4996,3
13.4998,3
13.4999,3
13.4999,3
13.5001,3
13.5002,3
13.5002,3
13.5004,3
13.5005,3
13.5005,2
13.5005,3
